"pesquisa_id","pesquisa_nome","data_cadastro","data_inicio","data_fim","ativo","entrevistado_id","entrevistado_sexo","entrevistado_data_nascimento","entrevistado_endereco_id","entrevistado_bairro","entrevistado_cidade","entrevistado_uf","genero_id","genero","pesquisa_pergunta_id","pesquisa_pergunta_tipo_id","pesquisa_pergunta_tipo","pergunta_texto"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,41,"M","1985-06-13",38,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",32,1,"Escolha única","Quantas pessoas moram em sua residência, incluindo você?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,42,"F","1990-02-08",39,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",32,1,"Escolha única","Quantas pessoas moram em sua residência, incluindo você?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,43,"M","1987-12-20",40,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",32,1,"Escolha única","Quantas pessoas moram em sua residência, incluindo você?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,44,"F","1992-07-04",41,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",32,1,"Escolha única","Quantas pessoas moram em sua residência, incluindo você?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,45,"M","1989-05-27",42,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",32,1,"Escolha única","Quantas pessoas moram em sua residência, incluindo você?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,46,"F","1993-01-16",43,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",32,1,"Escolha única","Quantas pessoas moram em sua residência, incluindo você?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,47,"M","1984-04-12",44,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",32,1,"Escolha única","Quantas pessoas moram em sua residência, incluindo você?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,48,"F","1991-09-30",45,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",32,1,"Escolha única","Quantas pessoas moram em sua residência, incluindo você?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,49,"M","1987-07-21",46,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",32,1,"Escolha única","Quantas pessoas moram em sua residência, incluindo você?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,50,"F","1993-03-15",47,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",32,1,"Escolha única","Quantas pessoas moram em sua residência, incluindo você?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,51,"M","1985-11-05",48,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",32,1,"Escolha única","Quantas pessoas moram em sua residência, incluindo você?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,52,"F","1990-06-18",49,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",32,1,"Escolha única","Quantas pessoas moram em sua residência, incluindo você?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,53,"M","1988-08-25",50,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",32,1,"Escolha única","Quantas pessoas moram em sua residência, incluindo você?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,54,"F","1992-12-10",51,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",32,1,"Escolha única","Quantas pessoas moram em sua residência, incluindo você?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,55,"M","1986-05-22",52,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",32,1,"Escolha única","Quantas pessoas moram em sua residência, incluindo você?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,56,"F","1994-01-14",53,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",32,1,"Escolha única","Quantas pessoas moram em sua residência, incluindo você?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,57,"M","1987-02-20",54,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",32,1,"Escolha única","Quantas pessoas moram em sua residência, incluindo você?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,58,"F","1994-06-11",55,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",32,1,"Escolha única","Quantas pessoas moram em sua residência, incluindo você?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,59,"M","1989-04-03",56,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",32,1,"Escolha única","Quantas pessoas moram em sua residência, incluindo você?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,60,"F","1990-10-21",57,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",32,1,"Escolha única","Quantas pessoas moram em sua residência, incluindo você?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,61,"M","1986-05-09",58,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",32,1,"Escolha única","Quantas pessoas moram em sua residência, incluindo você?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,12,"F","1990-05-15",9,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,13,"M","1985-08-22",10,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,14,"F","1992-11-30",11,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,15,"M","1988-03-10",12,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,16,"F","1995-07-25",13,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,17,"M","1983-12-05",14,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,18,"F","1991-09-18",15,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,19,"M","1987-04-22",16,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,20,"F","1993-06-14",17,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,21,"M","1989-10-30",18,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,22,"F","1994-02-17",19,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,23,"M","1986-11-25",20,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,24,"F","1990-01-05",21,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,25,"M","1984-07-19",22,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,26,"F","1992-03-28",23,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,27,"M","1988-09-12",24,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,28,"F","1991-05-23",25,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,29,"M","1985-12-15",26,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,30,"F","1993-08-07",27,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,31,"M","1987-02-20",28,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,32,"F","1994-06-11",29,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,33,"M","1989-04-03",30,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,34,"F","1990-10-21",31,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,35,"M","1986-05-09",32,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,36,"F","1992-12-27",33,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,37,"M","1983-07-15",34,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,38,"F","1991-11-02",35,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,39,"M","1988-03-19",36,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,40,"F","1994-09-25",37,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,41,"M","1985-06-13",38,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,42,"F","1990-02-08",39,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,43,"M","1987-12-20",40,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,44,"F","1992-07-04",41,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,45,"M","1989-05-27",42,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,46,"F","1993-01-16",43,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,47,"M","1984-04-12",44,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,48,"F","1991-09-30",45,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,49,"M","1987-07-21",46,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,50,"F","1993-03-15",47,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,51,"M","1985-11-05",48,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,52,"F","1990-06-18",49,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,53,"M","1988-08-25",50,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,54,"F","1992-12-10",51,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,55,"M","1986-05-22",52,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,56,"F","1994-01-14",53,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,57,"M","1987-02-20",54,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,58,"F","1994-06-11",55,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,59,"M","1989-04-03",56,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,60,"F","1990-10-21",57,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,61,"M","1986-05-09",58,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",33,6,"Texto Livre","Qual é a distribuição etária dos moradores da residência?"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,12,"F","1990-05-15",9,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",34,6,"Texto Livre","Quantos membros da família são do sexo:"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,13,"M","1985-08-22",10,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",34,6,"Texto Livre","Quantos membros da família são do sexo:"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,14,"F","1992-11-30",11,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",34,6,"Texto Livre","Quantos membros da família são do sexo:"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,15,"M","1988-03-10",12,"Barra da Tijuca","Rio de Janeiro","RJ",1,"Cisgênero (Quando se identifica com seu sexo biológico)",34,6,"Texto Livre","Quantos membros da família são do sexo:"
6,"Qualidade de Vida e Sustentabilidade em Comunidades Insulares","2024-11-01 13:13:59.880019","2024-11-01 13:13:59.880019","2024-12-31 00:00:00",True,16,"F","1995-07-25",13,"Barra da Tijuca","Rio de Janeiro","RJ",2,"Transgênero (Quando se identifica com o sexo biológico oposto)",34,6,"Texto Livre","Quantos membros da família são do sexo:"
